sent_id	word_char	upos	character_token_n	stroke_n
F270082	假药	n	2	20
F270084	游人	n	2	14
F270085	巴结	v	2	13
F270085	一拍即合	i	4	22
F270085	讨价	v	2	11
F270085	还价	v	2	13
F270086	欢喜	v	2	18
F270086	发疯	v	2	14
F270087	上拾	m	2	12
F270088	美酒	n	2	19
F270088	滥	ad	1	13
F270092	尼禄	nr	2	17
F270092	银币	n	2	15
F270092	薄薄的	z	3	38
F270092	银子	n	2	14
F270092	发横财	l	3	27
F270093	制造者	n	3	26
F270094	８８００万	m	5	0
F280003	５３０	m	3	0
F280003	有志者	n	3	21
F280004	涉及面	n	3	22
F280006	抽样	v	2	18
F280006	２３０００	m	5	0
F280006	问卷	n	2	14
F280006	回收率	n	3	23
F280006	９６％	m	3	0
F280006	合格率	n	3	27
F280006	９９％	m	3	0
F280007	早熟	vn	2	27
F280007	性生活	n	3	22
F280008	立意	n	2	18
F280010	隐私权	n	3	24
F280010	打消	v	2	15
F280010	顾虑	n	2	20
F280010	问答	vn	2	18
F280012	金西	nr	2	14
F280012	昆虫学	n	3	22
F280012	１７０００	m	5	0
F280013	科学史	n	3	22
F280014	通讯社	n	3	22
F280018	９０９３	m	4	0
F280018	６１．８％	m	5	0
F280018	４８．２％	m	5	0
F280018	银川	ns	2	14
F280019	遗精	v	2	26
F280019	５４．２％	m	5	0
F280019	月经	n	2	12
F280019	９１．５％	m	5	0
F280019	１．３年	t	4	0
F280019	１．５年	t	4	0
F280021	６３％	m	3	0
F280021	性爱	n	2	18
F280021	３９．１１％	m	6	0
F280021	４４．５％	m	5	0
F280022	隐蔽性	n	3	33
F280024	测验	v	2	19
F280024	９１．６％	m	5	0
F280025	７６．７１％	m	6	0
F280025	５３．３５％	m	6	0
F280025	９８．２５％	m	6	0
F280026	７６．９％	m	5	0
F280027	７５．２８％	m	6	0
F280028	７１．５１％	m	6	0
F280030	８２．７％	m	5	0
F280031	３５．４６％	m	6	0
F280031	５２．４５％	m	6	0
F280032	７１．２８％	m	6	0
F280032	９．９１％	m	5	0
F280032	１０．５９％	m	6	0
F280032	８．７２％	m	5	0
F280036	３８．６２％	m	6	0
F280036	２２．２５％	m	6	0
F280036	３２．３５％	m	6	0
F280037	３５．３６％	m	6	0
F280038	３３．１４％	m	6	0
F280038	１４．３％	m	5	0
F280039	描写	v	2	16
F280041	淫秽	a	2	22
F280041	乘虚而入	i	4	29
F280042	扫黄	vn	2	17
F280043	宣泄	v	2	17
F280044	３１．０４％	m	6	0
F280045	１０．８４％	m	6	0
F280045	５０．５７％	m	6	0
F280045	不得已而为之	l	6	31
F280045	１．２９％	m	5	0
F280045	２９．８２％	m	6	0
F280046	危害性	n	3	24
F280048	３３６０	m	4	0
F280048	５８．７４％	m	6	0
F280048	４１．２６％	m	6	0
F280049	６１．３６％	m	6	0
F280049	１６．９１％	m	6	0
F280049	６．８７％	m	5	0
F280049	６．５５％	m	5	0
F280049	４．９９％	m	5	0
F280049	１．８４％	m	5	0
F280051	８９．８８％	m	6	0
F280051	８．３０％	m	5	0
F280053	５７．６６％	m	6	0
F280053	求教	v	2	18
F280054	矮小	a	2	16
F280054	阴茎	n	2	14
F280054	乳房	n	2	16
F280055	２３．６６％	m	6	0
F280059	婚前	t	2	20
F280059	性行为	n	3	18
F280059	４２．０７％	m	6	0
F280059	３６．２５％	m	6	0
F280059	７８．３２％	m	6	0
F280059	２０．４７％	m	6	0
F280060	当事人	n	3	16
F280060	３１．１７％	m	6	0
F280060	２７．４９％	m	6	0
F280060	５８．６６％	m	6	0
F280061	１０．７７％	m	6	0
F280061	９．７３％	m	5	0
F280061	避孕	vn	2	21
F280062	凶杀	vn	2	10
F280066	７７８６	m	4	0
F280066	８２．１８％	m	6	0
F280066	１７．８２％	m	6	0
F280067	２６．７５％	m	6	0
F280069	榆次	ns	2	19
F280069	祁县	ns	2	13
F280069	开封	ns	2	13
F280070	满意度	n	3	35
F280070	过得去	v	3	22
F280070	９１．６３％	m	6	0
F280070	９１．２５％	m	6	0
F280072	２２．９６％	m	6	0
